Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","39","Tchad","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","-1.52","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","39","Tchad","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","-1.32","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","39","Tchad","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","-1.04","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","39","Tchad","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","-1.09","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","39","Tchad","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","-1.57","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","39","Tchad","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","-0.97","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","39","Tchad","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-1.3","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","39","Tchad","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.29","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","39","Tchad","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-1.47","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","39","Tchad","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2019","2019","indice","-1.34","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2010","2010","Kcal/personne/jour","1689","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2011","2011","Kcal/personne/jour","1691","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2012","2012","Kcal/personne/jour","1693","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2013","2013","Kcal/personne/jour","1695","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2014","2014","Kcal/personne/jour","1698","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2015","2015","Kcal/personne/jour","1701","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2016","2016","Kcal/personne/jour","1703","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2017","2017","Kcal/personne/jour","1705","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2018","2018","Kcal/personne/jour","1708","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2019","2019","Kcal/personne/jour","1711","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2020","2020","Kcal/personne/jour","1715","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2144","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2011","2011","Kcal/personne/jour","2146","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2012","2012","Kcal/personne/jour","2149","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2013","2013","Kcal/personne/jour","2153","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2014","2014","Kcal/personne/jour","2157","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2015","2015","Kcal/personne/jour","2162","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2165","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2169","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2173","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2019","2019","Kcal/personne/jour","2178","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2183","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","91.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20102012","2010-2012","g/personne/jour","89.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20112013","2011-2013","g/personne/jour","87.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20122014","2012-2014","g/personne/jour","86.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20132015","2013-2015","g/personne/jour","87","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20142016","2014-2016","g/personne/jour","87.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","87","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","86.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","53.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20102012","2010-2012","g/personne/jour","52.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20112013","2011-2013","g/personne/jour","51","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20122014","2012-2014","g/personne/jour","49.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20132015","2013-2015","g/personne/jour","49.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20142016","2014-2016","g/personne/jour","49.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","51","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","51.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2010","2010","pour 100 km carrés de surface totale du pays","12","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2011","2011","pour 100 km carrés de surface totale du pays","12","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2012","2012","pour 100 km carrés de surface totale du pays","12","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2013","2013","pour 100 km carrés de surface totale du pays","12","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2014","2014","pour 100 km carrés de surface totale du pays","12","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2015","2015","pour 100 km carrés de surface totale du pays","12","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2016","2016","pour 100 km carrés de surface totale du pays","12","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","pour 100 km carrés de surface totale du pays","11.9","X","Sources internationales sûres",""
